measurement_id,base_id,experiment,state,load_condition,phase,num_observations,file_path,engine_cfg_path
1727790390_1,1727790390,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790390.csv,./dataset/engine_2/engine.yml
1727790230_1,1727790230,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790230.csv,./dataset/engine_2/engine.yml
1727790350_1,1727790350,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790350.csv,./dataset/engine_2/engine.yml
1727790610_1,1727790610,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790610.csv,./dataset/engine_2/engine.yml
1727790410_1,1727790410,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790410.csv,./dataset/engine_2/engine.yml
1727790570_1,1727790570,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790570.csv,./dataset/engine_2/engine.yml
1727790370_1,1727790370,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790370.csv,./dataset/engine_2/engine.yml
1727790470_1,1727790470,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790470.csv,./dataset/engine_2/engine.yml
1727790510_1,1727790510,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790510.csv,./dataset/engine_2/engine.yml
1727790310_1,1727790310,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790310.csv,./dataset/engine_2/engine.yml
1727790270_1,1727790270,experiment_1,normal,80,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/1/1727790270.csv,./dataset/engine_2/engine.yml
1727790530_3,1727790530,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790530.csv,./dataset/engine_2/engine.yml
1727790450_3,1727790450,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790450.csv,./dataset/engine_2/engine.yml
1727790490_3,1727790490,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790490.csv,./dataset/engine_2/engine.yml
1727790250_3,1727790250,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790250.csv,./dataset/engine_2/engine.yml
1727790330_3,1727790330,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790330.csv,./dataset/engine_2/engine.yml
1727790290_3,1727790290,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790290.csv,./dataset/engine_2/engine.yml
1727790590_3,1727790590,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790590.csv,./dataset/engine_2/engine.yml
1727790630_3,1727790630,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790630.csv,./dataset/engine_2/engine.yml
1727790552_3,1727790552,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790552.csv,./dataset/engine_2/engine.yml
1727790430_3,1727790430,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790430.csv,./dataset/engine_2/engine.yml
1727790390_3,1727790390,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790390.csv,./dataset/engine_2/engine.yml
1727790230_3,1727790230,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790230.csv,./dataset/engine_2/engine.yml
1727790350_3,1727790350,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790350.csv,./dataset/engine_2/engine.yml
1727790610_3,1727790610,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790610.csv,./dataset/engine_2/engine.yml
1727790410_3,1727790410,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790410.csv,./dataset/engine_2/engine.yml
1727790570_3,1727790570,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790570.csv,./dataset/engine_2/engine.yml
1727790370_3,1727790370,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790370.csv,./dataset/engine_2/engine.yml
1727790470_3,1727790470,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790470.csv,./dataset/engine_2/engine.yml
1727790510_3,1727790510,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790510.csv,./dataset/engine_2/engine.yml
1727790310_3,1727790310,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790310.csv,./dataset/engine_2/engine.yml
1727790270_3,1727790270,experiment_1,normal,80,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/3/1727790270.csv,./dataset/engine_2/engine.yml
1727790530_2,1727790530,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790530.csv,./dataset/engine_2/engine.yml
1727790450_2,1727790450,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790450.csv,./dataset/engine_2/engine.yml
1727790490_2,1727790490,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790490.csv,./dataset/engine_2/engine.yml
1727790250_2,1727790250,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790250.csv,./dataset/engine_2/engine.yml
1727790330_2,1727790330,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790330.csv,./dataset/engine_2/engine.yml
1727790290_2,1727790290,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790290.csv,./dataset/engine_2/engine.yml
1727790590_2,1727790590,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790590.csv,./dataset/engine_2/engine.yml
1727790630_2,1727790630,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790630.csv,./dataset/engine_2/engine.yml
1727790552_2,1727790552,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790552.csv,./dataset/engine_2/engine.yml
1727790430_2,1727790430,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790430.csv,./dataset/engine_2/engine.yml
1727790390_2,1727790390,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790390.csv,./dataset/engine_2/engine.yml
1727790230_2,1727790230,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790230.csv,./dataset/engine_2/engine.yml
1727790350_2,1727790350,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790350.csv,./dataset/engine_2/engine.yml
1727790610_2,1727790610,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790610.csv,./dataset/engine_2/engine.yml
1727790410_2,1727790410,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790410.csv,./dataset/engine_2/engine.yml
1727790570_2,1727790570,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790570.csv,./dataset/engine_2/engine.yml
1727790370_2,1727790370,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790370.csv,./dataset/engine_2/engine.yml
1727790470_2,1727790470,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790470.csv,./dataset/engine_2/engine.yml
1727790510_2,1727790510,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790510.csv,./dataset/engine_2/engine.yml
1727790310_2,1727790310,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790310.csv,./dataset/engine_2/engine.yml
1727790270_2,1727790270,experiment_1,normal,80,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_80/2/1727790270.csv,./dataset/engine_2/engine.yml
1727783410_1,1727783410,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783410.csv,./dataset/engine_2/engine.yml
1727783370_1,1727783370,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783370.csv,./dataset/engine_2/engine.yml
1727783211_1,1727783211,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783211.csv,./dataset/engine_2/engine.yml
1727783170_1,1727783170,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783170.csv,./dataset/engine_2/engine.yml
1727783470_1,1727783470,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783470.csv,./dataset/engine_2/engine.yml
1727783511_1,1727783511,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783511.csv,./dataset/engine_2/engine.yml
1727783110_1,1727783110,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783110.csv,./dataset/engine_2/engine.yml
1727783270_1,1727783270,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783270.csv,./dataset/engine_2/engine.yml
1727783310_1,1727783310,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783310.csv,./dataset/engine_2/engine.yml
1727783490_1,1727783490,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783490.csv,./dataset/engine_2/engine.yml
1727783450_1,1727783450,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783450.csv,./dataset/engine_2/engine.yml
1727783252_1,1727783252,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783252.csv,./dataset/engine_2/engine.yml
1727783130_1,1727783130,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783130.csv,./dataset/engine_2/engine.yml
1727783290_1,1727783290,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783290.csv,./dataset/engine_2/engine.yml
1727783330_1,1727783330,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783330.csv,./dataset/engine_2/engine.yml
1727783431_1,1727783431,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783431.csv,./dataset/engine_2/engine.yml
1727783190_1,1727783190,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783190.csv,./dataset/engine_2/engine.yml
1727783350_1,1727783350,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783350.csv,./dataset/engine_2/engine.yml
1727783230_1,1727783230,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783230.csv,./dataset/engine_2/engine.yml
1727783150_1,1727783150,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783150.csv,./dataset/engine_2/engine.yml
1727783391_1,1727783391,experiment_1,rotor bar defect,0,1,16384,./dataset/engine_2/experiment_1/current/1st_load_0/1/1727783391.csv,./dataset/engine_2/engine.yml
1727783410_3,1727783410,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783410.csv,./dataset/engine_2/engine.yml
1727783370_3,1727783370,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783370.csv,./dataset/engine_2/engine.yml
1727783211_3,1727783211,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783211.csv,./dataset/engine_2/engine.yml
1727783170_3,1727783170,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783170.csv,./dataset/engine_2/engine.yml
1727783470_3,1727783470,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783470.csv,./dataset/engine_2/engine.yml
1727783511_3,1727783511,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783511.csv,./dataset/engine_2/engine.yml
1727783110_3,1727783110,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783110.csv,./dataset/engine_2/engine.yml
1727783270_3,1727783270,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783270.csv,./dataset/engine_2/engine.yml
1727783310_3,1727783310,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783310.csv,./dataset/engine_2/engine.yml
1727783490_3,1727783490,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783490.csv,./dataset/engine_2/engine.yml
1727783450_3,1727783450,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783450.csv,./dataset/engine_2/engine.yml
1727783252_3,1727783252,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783252.csv,./dataset/engine_2/engine.yml
1727783130_3,1727783130,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783130.csv,./dataset/engine_2/engine.yml
1727783290_3,1727783290,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783290.csv,./dataset/engine_2/engine.yml
1727783330_3,1727783330,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783330.csv,./dataset/engine_2/engine.yml
1727783431_3,1727783431,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783431.csv,./dataset/engine_2/engine.yml
1727783190_3,1727783190,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783190.csv,./dataset/engine_2/engine.yml
1727783350_3,1727783350,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783350.csv,./dataset/engine_2/engine.yml
1727783230_3,1727783230,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783230.csv,./dataset/engine_2/engine.yml
1727783150_3,1727783150,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783150.csv,./dataset/engine_2/engine.yml
1727783391_3,1727783391,experiment_1,rotor bar defect,0,3,16384,./dataset/engine_2/experiment_1/current/1st_load_0/3/1727783391.csv,./dataset/engine_2/engine.yml
1727783410_2,1727783410,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783410.csv,./dataset/engine_2/engine.yml
1727783370_2,1727783370,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783370.csv,./dataset/engine_2/engine.yml
1727783211_2,1727783211,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783211.csv,./dataset/engine_2/engine.yml
1727783170_2,1727783170,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783170.csv,./dataset/engine_2/engine.yml
1727783470_2,1727783470,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783470.csv,./dataset/engine_2/engine.yml
1727783511_2,1727783511,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783511.csv,./dataset/engine_2/engine.yml
1727783110_2,1727783110,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783110.csv,./dataset/engine_2/engine.yml
1727783270_2,1727783270,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783270.csv,./dataset/engine_2/engine.yml
1727783310_2,1727783310,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783310.csv,./dataset/engine_2/engine.yml
1727783490_2,1727783490,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783490.csv,./dataset/engine_2/engine.yml
1727783450_2,1727783450,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783450.csv,./dataset/engine_2/engine.yml
1727783252_2,1727783252,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783252.csv,./dataset/engine_2/engine.yml
1727783130_2,1727783130,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783130.csv,./dataset/engine_2/engine.yml
1727783290_2,1727783290,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783290.csv,./dataset/engine_2/engine.yml
1727783330_2,1727783330,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783330.csv,./dataset/engine_2/engine.yml
1727783431_2,1727783431,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783431.csv,./dataset/engine_2/engine.yml
1727783190_2,1727783190,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783190.csv,./dataset/engine_2/engine.yml
1727783350_2,1727783350,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783350.csv,./dataset/engine_2/engine.yml
1727783230_2,1727783230,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783230.csv,./dataset/engine_2/engine.yml
1727783150_2,1727783150,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783150.csv,./dataset/engine_2/engine.yml
1727783391_2,1727783391,experiment_1,rotor bar defect,0,2,16384,./dataset/engine_2/experiment_1/current/1st_load_0/2/1727783391.csv,./dataset/engine_2/engine.yml
1727786810_1,1727786810,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786810.csv,./dataset/engine_2/engine.yml
1727786630_1,1727786630,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786630.csv,./dataset/engine_2/engine.yml
1727786590_1,1727786590,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786590.csv,./dataset/engine_2/engine.yml
1727786790_1,1727786790,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786790.csv,./dataset/engine_2/engine.yml
1727786550_1,1727786550,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786550.csv,./dataset/engine_2/engine.yml
1727786752_1,1727786752,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786752.csv,./dataset/engine_2/engine.yml
1727786910_1,1727786910,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786910.csv,./dataset/engine_2/engine.yml
1727786870_1,1727786870,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786870.csv,./dataset/engine_2/engine.yml
1727786690_1,1727786690,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786690.csv,./dataset/engine_2/engine.yml
1727786531_1,1727786531,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786531.csv,./dataset/engine_2/engine.yml
1727786650_1,1727786650,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786650.csv,./dataset/engine_2/engine.yml
1727786730_1,1727786730,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786730.csv,./dataset/engine_2/engine.yml
1727786490_1,1727786490,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786490.csv,./dataset/engine_2/engine.yml
1727786890_1,1727786890,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786890.csv,./dataset/engine_2/engine.yml
1727786850_1,1727786850,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786850.csv,./dataset/engine_2/engine.yml
1727786930_1,1727786930,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786930.csv,./dataset/engine_2/engine.yml
1727786510_1,1727786510,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786510.csv,./dataset/engine_2/engine.yml
1727786710_1,1727786710,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786710.csv,./dataset/engine_2/engine.yml
1727786670_1,1727786670,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786670.csv,./dataset/engine_2/engine.yml
1727786830_1,1727786830,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786830.csv,./dataset/engine_2/engine.yml
1727786953_1,1727786953,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786953.csv,./dataset/engine_2/engine.yml
1727786771_1,1727786771,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786771.csv,./dataset/engine_2/engine.yml
1727786610_1,1727786610,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786610.csv,./dataset/engine_2/engine.yml
1727786570_1,1727786570,experiment_1,rotor bar defect,100,1,16384,./dataset/engine_2/experiment_1/current/1st_load_100/1/1727786570.csv,./dataset/engine_2/engine.yml
1727786810_3,1727786810,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786810.csv,./dataset/engine_2/engine.yml
1727786630_3,1727786630,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786630.csv,./dataset/engine_2/engine.yml
1727786590_3,1727786590,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786590.csv,./dataset/engine_2/engine.yml
1727786790_3,1727786790,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786790.csv,./dataset/engine_2/engine.yml
1727786550_3,1727786550,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786550.csv,./dataset/engine_2/engine.yml
1727786752_3,1727786752,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786752.csv,./dataset/engine_2/engine.yml
1727786910_3,1727786910,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786910.csv,./dataset/engine_2/engine.yml
1727786870_3,1727786870,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786870.csv,./dataset/engine_2/engine.yml
1727786690_3,1727786690,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786690.csv,./dataset/engine_2/engine.yml
1727786531_3,1727786531,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786531.csv,./dataset/engine_2/engine.yml
1727786650_3,1727786650,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786650.csv,./dataset/engine_2/engine.yml
1727786730_3,1727786730,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786730.csv,./dataset/engine_2/engine.yml
1727786490_3,1727786490,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786490.csv,./dataset/engine_2/engine.yml
1727786890_3,1727786890,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786890.csv,./dataset/engine_2/engine.yml
1727786850_3,1727786850,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786850.csv,./dataset/engine_2/engine.yml
1727786930_3,1727786930,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786930.csv,./dataset/engine_2/engine.yml
1727786510_3,1727786510,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786510.csv,./dataset/engine_2/engine.yml
1727786710_3,1727786710,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786710.csv,./dataset/engine_2/engine.yml
1727786670_3,1727786670,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786670.csv,./dataset/engine_2/engine.yml
1727786830_3,1727786830,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786830.csv,./dataset/engine_2/engine.yml
1727786953_3,1727786953,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786953.csv,./dataset/engine_2/engine.yml
1727786771_3,1727786771,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786771.csv,./dataset/engine_2/engine.yml
1727786610_3,1727786610,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786610.csv,./dataset/engine_2/engine.yml
1727786570_3,1727786570,experiment_1,rotor bar defect,100,3,16384,./dataset/engine_2/experiment_1/current/1st_load_100/3/1727786570.csv,./dataset/engine_2/engine.yml
1727786810_2,1727786810,experiment_1,rotor bar defect,100,2,16384,./dataset/engine_2/experiment_1/current/1st_load_100/2/1727786810.csv,./dataset/engine_2/engine.yml
1727786630_2,1727786630,experiment_1,rotor bar defect,100,2,16384,./dataset/engine_2/experiment_1/current/1st_load_100/2/1727786630.csv,./dataset/engine_2/engine.yml
1727786590_2,1727786590,experiment_1,rotor bar defect,100,2,16384,./dataset/engine_2/experiment_1/current/1st_load_100/2/1727786590.csv,./dataset/engine_2/engine.yml
1727786790_2,1727786790,experiment_1,rotor bar defect,100,2,16384,./dataset/engine_2/experiment_1/current/1st_load_100/2/1727786790.csv,./dataset/engine_2/engine.yml
